x,sdf,area,ode
0.7337595,0.26624045,1e-04,0.0
0.59227514,0.4077249,1e-04,0.0
0.24974875,0.24974875,1e-04,0.0
0.8544903,0.14550972,1e-04,0.0
0.8946162,0.10538379,1e-04,0.0
0.52814746,0.47185257,1e-04,0.0
0.7066749,0.29332513,1e-04,0.0
0.954757,0.045243014,1e-04,0.0
0.34649664,0.34649664,1e-04,0.0
0.4679366,0.4679366,1e-04,0.0
0.305136,0.305136,1e-04,0.0
0.6401417,0.3598583,1e-04,0.0
0.93286043,0.06713956,1e-04,0.0
0.14597571,0.14597571,1e-04,0.0
0.4891583,0.4891583,1e-04,0.0
0.52729356,0.47270644,1e-04,0.0
0.35636893,0.35636893,1e-04,0.0
0.9311265,0.06887353,1e-04,0.0
0.40974146,0.40974146,1e-04,0.0
0.63691115,0.36308885,1e-04,0.0
0.70697135,0.29302865,1e-04,0.0
0.90949345,0.09050656,1e-04,0.0
0.023985647,0.023985647,1e-04,0.0
0.71863693,0.28136307,1e-04,0.0
0.98179734,0.018202666,1e-04,0.0
0.17524235,0.17524235,1e-04,0.0
0.36776415,0.36776415,1e-04,0.0
0.0072752996,0.0072752996,1e-04,0.0
0.7522126,0.24778742,1e-04,0.0
0.018041309,0.018041309,1e-04,0.0
0.2199763,0.2199763,1e-04,0.0
0.7341178,0.2658822,1e-04,0.0
0.17021865,0.17021865,1e-04,0.0
0.861308,0.13869204,1e-04,0.0
0.017430007,0.017430007,1e-04,0.0
0.5695424,0.4304576,1e-04,0.0
0.92268413,0.07731589,1e-04,0.0
0.8502565,0.14974348,1e-04,0.0
0.10942526,0.10942526,1e-04,0.0
0.5109415,0.4890585,1e-04,0.0
0.69596636,0.30403364,1e-04,0.0
0.9846879,0.015312083,1e-04,0.0
0.37898523,0.37898523,1e-04,0.0
0.13445854,0.13445854,1e-04,0.0
0.09187767,0.09187767,1e-04,0.0
0.65310335,0.34689668,1e-04,0.0
0.6662484,0.33375165,1e-04,0.0
0.4122545,0.4122545,1e-04,0.0
0.37429306,0.37429306,1e-04,0.0
0.6365072,0.3634928,1e-04,0.0
0.4166635,0.4166635,1e-04,0.0
0.09407845,0.09407845,1e-04,0.0
0.73898005,0.26101997,1e-04,0.0
0.34440848,0.34440848,1e-04,0.0
0.2653126,0.2653126,1e-04,0.0
0.28586695,0.28586695,1e-04,0.0
0.14793195,0.14793195,1e-04,0.0
0.6159348,0.3840652,1e-04,0.0
0.429322,0.429322,1e-04,0.0
0.936612,0.06338797,1e-04,0.0
0.94366026,0.056339756,1e-04,0.0
0.97432417,0.025675828,1e-04,0.0
0.28949845,0.28949845,1e-04,0.0
0.90099424,0.09900574,1e-04,0.0
0.20986858,0.20986858,1e-04,0.0
0.62608564,0.37391433,1e-04,0.0
0.9374177,0.062582344,1e-04,0.0
0.20809202,0.20809202,1e-04,0.0
0.61123025,0.38876978,1e-04,0.0
0.49136078,0.49136078,1e-04,0.0
0.28682795,0.28682795,1e-04,0.0
0.58595055,0.41404948,1e-04,0.0
0.49641106,0.49641106,1e-04,0.0
0.79654545,0.20345452,1e-04,0.0
0.37100023,0.37100023,1e-04,0.0
0.3374651,0.3374651,1e-04,0.0
0.9685453,0.031454664,1e-04,0.0
0.5007763,0.49922368,1e-04,0.0
0.68495584,0.31504416,1e-04,0.0
0.40402767,0.40402767,1e-04,0.0
0.5711897,0.4288103,1e-04,0.0
0.5649225,0.43507746,1e-04,0.0
0.6147843,0.3852157,1e-04,0.0
0.46707198,0.46707198,1e-04,0.0
0.91186154,0.08813848,1e-04,0.0
0.66186094,0.3381391,1e-04,0.0
0.5264951,0.47350487,1e-04,0.0
0.37518156,0.37518156,1e-04,0.0
0.6523106,0.3476894,1e-04,0.0
0.77660197,0.22339801,1e-04,0.0
0.76907414,0.23092584,1e-04,0.0
0.9552567,0.0447433,1e-04,0.0
0.92900264,0.070997365,1e-04,0.0
0.60601306,0.39398697,1e-04,0.0
0.24309178,0.24309178,1e-04,0.0
0.41120005,0.41120005,1e-04,0.0
0.05571363,0.05571363,1e-04,0.0
0.3702497,0.3702497,1e-04,0.0
0.10610016,0.10610016,1e-04,0.0
0.23103948,0.23103948,1e-04,0.0
0.98822314,0.011776855,1e-04,0.0
0.9298335,0.07016653,1e-04,0.0
0.07971802,0.07971802,1e-04,0.0
0.7137897,0.2862103,1e-04,0.0
0.8559461,0.14405385,1e-04,0.0
0.4482215,0.4482215,1e-04,0.0
0.72732633,0.2726737,1e-04,0.0
0.43631142,0.43631142,1e-04,0.0
0.6259134,0.37408662,1e-04,0.0
0.42162427,0.42162427,1e-04,0.0
0.5618665,0.43813348,1e-04,0.0
0.1772627,0.1772627,1e-04,0.0
0.62721634,0.3727837,1e-04,0.0
0.13822466,0.13822466,1e-04,0.0
0.17531835,0.17531835,1e-04,0.0
0.8418293,0.1581707,1e-04,0.0
0.11392778,0.11392778,1e-04,0.0
0.47624096,0.47624096,1e-04,0.0
0.93271655,0.067283444,1e-04,0.0
0.928188,0.07181197,1e-04,0.0
0.42277133,0.42277133,1e-04,0.0
0.57439524,0.42560473,1e-04,0.0
0.7005352,0.29946485,1e-04,0.0
0.5093024,0.49069762,1e-04,0.0
0.6657927,0.33420733,1e-04,0.0
0.13781013,0.13781013,1e-04,0.0
0.7896719,0.21032813,1e-04,0.0
0.1965904,0.1965904,1e-04,0.0
0.8379314,0.1620686,1e-04,0.0
0.5210922,0.47890782,1e-04,0.0
0.6861533,0.31384668,1e-04,0.0
0.15304555,0.15304555,1e-04,0.0
0.47735414,0.47735414,1e-04,0.0
0.59726584,0.40273416,1e-04,0.0
0.71699774,0.2830023,1e-04,0.0
0.8772818,0.122718215,1e-04,0.0
0.28136006,0.28136006,1e-04,0.0
0.9887337,0.011266278,1e-04,0.0
0.32200876,0.32200876,1e-04,0.0
0.63574016,0.3642598,1e-04,0.0
0.080243394,0.080243394,1e-04,0.0
0.47488737,0.47488737,1e-04,0.0
0.27963388,0.27963388,1e-04,0.0
0.4367587,0.4367587,1e-04,0.0
0.6241195,0.37588045,1e-04,0.0
0.09457887,0.09457887,1e-04,0.0
0.85362166,0.14637834,1e-04,0.0
0.19028836,0.19028836,1e-04,0.0
0.3878843,0.3878843,1e-04,0.0
0.27560723,0.27560723,1e-04,0.0
0.82481265,0.17518735,1e-04,0.0
0.980925,0.019074991,1e-04,0.0
0.90763664,0.092363365,1e-04,0.0
0.010510737,0.010510737,1e-04,0.0
0.7383517,0.26164833,1e-04,0.0
0.5765668,0.4234332,1e-04,0.0
0.9065495,0.09345047,1e-04,0.0
0.82447195,0.17552806,1e-04,0.0
0.14024843,0.14024843,1e-04,0.0
0.6837511,0.31624886,1e-04,0.0
0.8612236,0.13877642,1e-04,0.0
0.1876538,0.1876538,1e-04,0.0
0.71085495,0.28914502,1e-04,0.0
0.99653494,0.0034650413,1e-04,0.0
0.19416955,0.19416955,1e-04,0.0
0.5662868,0.4337132,1e-04,0.0
0.9215911,0.078408875,1e-04,0.0
0.38070327,0.38070327,1e-04,0.0
0.43651944,0.43651944,1e-04,0.0
0.3655124,0.3655124,1e-04,0.0
0.015866008,0.015866008,1e-04,0.0
0.78346115,0.21653886,1e-04,0.0
0.06142679,0.06142679,1e-04,0.0
0.48542285,0.48542285,1e-04,0.0
0.2012458,0.2012458,1e-04,0.0
0.41683555,0.41683555,1e-04,0.0
0.994593,0.005406999,1e-04,0.0
0.38016042,0.38016042,1e-04,0.0
0.72780156,0.27219847,1e-04,0.0
0.6904872,0.3095128,1e-04,0.0
0.17795059,0.17795059,1e-04,0.0
0.79433113,0.20566885,1e-04,0.0
0.92239213,0.07760788,1e-04,0.0
0.014896029,0.014896029,1e-04,0.0
0.9267727,0.0732273,1e-04,0.0
0.80196136,0.19803867,1e-04,0.0
0.56948787,0.43051216,1e-04,0.0
0.7337324,0.2662676,1e-04,0.0
0.47270092,0.47270092,1e-04,0.0
0.4037303,0.4037303,1e-04,0.0
0.4076738,0.4076738,1e-04,0.0
0.69851536,0.30148464,1e-04,0.0
0.8631604,0.13683964,1e-04,0.0
0.23932633,0.23932633,1e-04,0.0
0.819812,0.180188,1e-04,0.0
0.9694675,0.03053245,1e-04,0.0
0.726937,0.27306297,1e-04,0.0
0.61344177,0.38655823,1e-04,0.0
0.3155843,0.3155843,1e-04,0.0
0.7470661,0.25293392,1e-04,0.0
0.4524267,0.4524267,1e-04,0.0
0.8880914,0.111908585,1e-04,0.0
0.19483432,0.19483432,1e-04,0.0
0.30111942,0.30111942,1e-04,0.0
0.70794743,0.29205257,1e-04,0.0
0.3663036,0.3663036,1e-04,0.0
0.080611624,0.080611624,1e-04,0.0
0.30558908,0.30558908,1e-04,0.0
0.817902,0.18209794,1e-04,0.0
0.317218,0.317218,1e-04,0.0
0.3430509,0.3430509,1e-04,0.0
0.3408863,0.3408863,1e-04,0.0
0.89276546,0.107234545,1e-04,0.0
0.3482466,0.3482466,1e-04,0.0
0.35315022,0.35315022,1e-04,0.0
0.10955022,0.10955022,1e-04,0.0
0.8963777,0.10362232,1e-04,0.0
0.32889986,0.32889986,1e-04,0.0
0.21790612,0.21790612,1e-04,0.0
0.5531393,0.44686064,1e-04,0.0
0.71767557,0.28232443,1e-04,0.0
0.95588875,0.044111233,1e-04,0.0
0.94795704,0.05204297,1e-04,0.0
0.35929134,0.35929134,1e-04,0.0
0.00128459,0.00128459,1e-04,0.0
0.31981364,0.31981364,1e-04,0.0
0.26251927,0.26251927,1e-04,0.0
0.8857805,0.114219494,1e-04,0.0
0.9574553,0.042544734,1e-04,0.0
0.4888756,0.4888756,1e-04,0.0
0.57620955,0.42379045,1e-04,0.0
0.23584983,0.23584983,1e-04,0.0
0.5118966,0.4881034,1e-04,0.0
0.68958277,0.31041723,1e-04,0.0
0.44618216,0.44618216,1e-04,0.0
0.33578804,0.33578804,1e-04,0.0
0.40707716,0.40707716,1e-04,0.0
0.09069101,0.09069101,1e-04,0.0
0.91243315,0.087566845,1e-04,0.0
0.5870554,0.4129446,1e-04,0.0
0.0920501,0.0920501,1e-04,0.0
0.07356225,0.07356225,1e-04,0.0
0.6422028,0.3577972,1e-04,0.0
0.28535253,0.28535253,1e-04,0.0
0.16291855,0.16291855,1e-04,0.0
0.8662299,0.1337701,1e-04,0.0
0.57556826,0.42443174,1e-04,0.0
0.75151944,0.24848053,1e-04,0.0
0.91909856,0.08090144,1e-04,0.0
0.37242573,0.37242573,1e-04,0.0
0.17784329,0.17784329,1e-04,0.0
0.5017302,0.4982698,1e-04,0.0
0.3745521,0.3745521,1e-04,0.0
0.59783006,0.4021699,1e-04,0.0
0.14734386,0.14734386,1e-04,0.0
0.569632,0.430368,1e-04,0.0
0.85517716,0.14482284,1e-04,0.0
0.72306406,0.27693594,1e-04,0.0
0.42092997,0.42092997,1e-04,0.0
0.7170391,0.28296092,1e-04,0.0
0.6104865,0.38951352,1e-04,0.0
0.40440357,0.40440357,1e-04,0.0
0.5975676,0.4024324,1e-04,0.0
0.79190886,0.20809114,1e-04,0.0
0.51940626,0.4805937,1e-04,0.0
0.62435704,0.37564293,1e-04,0.0
0.87413305,0.12586692,1e-04,0.0
0.49376613,0.49376613,1e-04,0.0
0.23509811,0.23509811,1e-04,0.0
0.49873012,0.49873012,1e-04,0.0
0.4252017,0.4252017,1e-04,0.0
0.4423479,0.4423479,1e-04,0.0
0.01095558,0.01095558,1e-04,0.0
0.18669634,0.18669634,1e-04,0.0
0.060064077,0.060064077,1e-04,0.0
0.78763765,0.21236238,1e-04,0.0
0.8852708,0.1147292,1e-04,0.0
0.98636156,0.013638438,1e-04,0.0
0.18228279,0.18228279,1e-04,0.0
0.22009751,0.22009751,1e-04,0.0
0.5589816,0.44101843,1e-04,0.0
0.99638355,0.0036164783,1e-04,0.0
0.4394598,0.4394598,1e-04,0.0
0.9864314,0.0135685755,1e-04,0.0
0.08296457,0.08296457,1e-04,0.0
0.8230909,0.17690909,1e-04,0.0
0.50893956,0.49106044,1e-04,0.0
0.9273328,0.072667174,1e-04,0.0
0.3577852,0.3577852,1e-04,0.0
0.7494978,0.2505022,1e-04,0.0
0.8359048,0.16409524,1e-04,0.0
0.3028374,0.3028374,1e-04,0.0
0.85436994,0.14563009,1e-04,0.0
0.8967762,0.10322377,1e-04,0.0
0.5100295,0.4899705,1e-04,0.0
0.9490126,0.050987408,1e-04,0.0
0.038174603,0.038174603,1e-04,0.0
0.09315523,0.09315523,1e-04,0.0
0.9557379,0.04426209,1e-04,0.0
0.49307048,0.49307048,1e-04,0.0
0.7028721,0.2971279,1e-04,0.0
0.86172247,0.13827753,1e-04,0.0
0.30188248,0.30188248,1e-04,0.0
0.621038,0.37896198,1e-04,0.0
0.2021663,0.2021663,1e-04,0.0
0.48957473,0.48957473,1e-04,0.0
0.38802934,0.38802934,1e-04,0.0
0.7133664,0.2866336,1e-04,0.0
0.19035773,0.19035773,1e-04,0.0
0.802383,0.19761701,1e-04,0.0
0.019726755,0.019726755,1e-04,0.0
0.5750908,0.42490914,1e-04,0.0
0.933128,0.066872016,1e-04,0.0
0.022442607,0.022442607,1e-04,0.0
0.80094826,0.19905175,1e-04,0.0
0.56443894,0.43556106,1e-04,0.0
0.2391642,0.2391642,1e-04,0.0
0.81386614,0.18613388,1e-04,0.0
0.7259532,0.27404678,1e-04,0.0
0.8646524,0.13534762,1e-04,0.0
0.3274565,0.3274565,1e-04,0.0
0.29614416,0.29614416,1e-04,0.0
0.9183198,0.08168021,1e-04,0.0
0.65757114,0.34242883,1e-04,0.0
0.578478,0.42152202,1e-04,0.0
0.3094723,0.3094723,1e-04,0.0
0.032239728,0.032239728,1e-04,0.0
0.36032537,0.36032537,1e-04,0.0
0.82418555,0.17581445,1e-04,0.0
0.97866094,0.021339085,1e-04,0.0
0.07804637,0.07804637,1e-04,0.0
0.9956645,0.004335539,1e-04,0.0
0.13665062,0.13665062,1e-04,0.0
0.34489062,0.34489062,1e-04,0.0
0.54125124,0.45874876,1e-04,0.0
0.64205354,0.35794646,1e-04,0.0
0.31178412,0.31178412,1e-04,0.0
0.6444723,0.35552767,1e-04,0.0
0.8312747,0.16872533,1e-04,0.0
0.2649939,0.2649939,1e-04,0.0
0.69869715,0.30130285,1e-04,0.0
0.58813095,0.41186908,1e-04,0.0
0.42289576,0.42289576,1e-04,0.0
0.26827452,0.26827452,1e-04,0.0
0.9306095,0.06939049,1e-04,0.0
0.8845047,0.115495324,1e-04,0.0
0.54956585,0.45043415,1e-04,0.0
0.9374125,0.06258748,1e-04,0.0
0.22785072,0.22785072,1e-04,0.0
0.692451,0.30754903,1e-04,0.0
0.57498217,0.42501786,1e-04,0.0
0.030623036,0.030623036,1e-04,0.0
0.9287668,0.07123321,1e-04,0.0
0.5651581,0.43484187,1e-04,0.0
0.80588156,0.19411847,1e-04,0.0
0.62215644,0.37784356,1e-04,0.0
0.475812,0.475812,1e-04,0.0
0.20711546,0.20711546,1e-04,0.0
0.7146873,0.28531274,1e-04,0.0
0.10604828,0.10604828,1e-04,0.0
0.34383935,0.34383935,1e-04,0.0
0.02210286,0.02210286,1e-04,0.0
0.058559507,0.058559507,1e-04,0.0
0.2752243,0.2752243,1e-04,0.0
0.05622439,0.05622439,1e-04,0.0
0.6890371,0.31096292,1e-04,0.0
0.020231526,0.020231526,1e-04,0.0
0.003798404,0.003798404,1e-04,0.0
0.651321,0.34867898,1e-04,0.0
0.139305,0.139305,1e-04,0.0
0.17169762,0.17169762,1e-04,0.0
0.5608201,0.4391799,1e-04,0.0
0.14332497,0.14332497,1e-04,0.0
0.7948732,0.2051268,1e-04,0.0
0.5985541,0.40144596,1e-04,0.0
0.39772022,0.39772022,1e-04,0.0
0.74863154,0.2513685,1e-04,0.0
0.6104008,0.38959917,1e-04,0.0
0.6651883,0.33481172,1e-04,0.0
0.8453995,0.15460052,1e-04,0.0
0.21350415,0.21350415,1e-04,0.0
0.2953588,0.2953588,1e-04,0.0
0.23766907,0.23766907,1e-04,0.0
0.9802611,0.019738927,1e-04,0.0
0.39842528,0.39842528,1e-04,0.0
0.107824974,0.107824974,1e-04,0.0
0.7655702,0.23442976,1e-04,0.0
0.58995676,0.41004327,1e-04,0.0
0.33165708,0.33165708,1e-04,0.0
0.68603027,0.31396973,1e-04,0.0
0.6794924,0.32050756,1e-04,0.0
0.42358428,0.42358428,1e-04,0.0
0.060013592,0.060013592,1e-04,0.0
0.56558084,0.43441916,1e-04,0.0
0.39872357,0.39872357,1e-04,0.0
0.9097451,0.090254895,1e-04,0.0
0.09815834,0.09815834,1e-04,0.0
0.3285368,0.3285368,1e-04,0.0
0.6790344,0.3209656,1e-04,0.0
0.10453806,0.10453806,1e-04,0.0
0.30849284,0.30849284,1e-04,0.0
0.032506097,0.032506097,1e-04,0.0
0.7474548,0.25254515,1e-04,0.0
0.35693714,0.35693714,1e-04,0.0
0.35822493,0.35822493,1e-04,0.0
0.4969436,0.4969436,1e-04,0.0
0.44773185,0.44773185,1e-04,0.0
0.74425024,0.25574976,1e-04,0.0
0.7949439,0.20505604,1e-04,0.0
0.49591833,0.49591833,1e-04,0.0
0.96038127,0.039618734,1e-04,0.0
0.7666303,0.23336972,1e-04,0.0
0.75018764,0.24981236,1e-04,0.0
0.63894045,0.36105958,1e-04,0.0
0.27573007,0.27573007,1e-04,0.0
0.7248219,0.27517807,1e-04,0.0
0.76404804,0.23595197,1e-04,0.0
0.48287687,0.48287687,1e-04,0.0
0.70590943,0.29409057,1e-04,0.0
0.900629,0.099371046,1e-04,0.0
0.011954019,0.011954019,1e-04,0.0
0.8906746,0.10932543,1e-04,0.0
0.7188187,0.28118125,1e-04,0.0
0.70190406,0.2980959,1e-04,0.0
0.851915,0.14808497,1e-04,0.0
0.19013965,0.19013965,1e-04,0.0
0.9011877,0.098812275,1e-04,0.0
0.82188743,0.17811258,1e-04,0.0
0.81645197,0.18354803,1e-04,0.0
0.66959673,0.33040327,1e-04,0.0
0.30569476,0.30569476,1e-04,0.0
0.6701394,0.32986063,1e-04,0.0
0.43609864,0.43609864,1e-04,0.0
0.6233453,0.37665468,1e-04,0.0
0.26464227,0.26464227,1e-04,0.0
0.9889394,0.011060598,1e-04,0.0
0.37850374,0.37850374,1e-04,0.0
0.2629343,0.2629343,1e-04,0.0
0.33852458,0.33852458,1e-04,0.0
0.97178847,0.028211547,1e-04,0.0
0.9340951,0.06590489,1e-04,0.0
0.12965436,0.12965436,1e-04,0.0
0.8852683,0.114731744,1e-04,0.0
0.44544312,0.44544312,1e-04,0.0
0.12137018,0.12137018,1e-04,0.0
0.7272661,0.27273393,1e-04,0.0
0.75230086,0.24769911,1e-04,0.0
0.633992,0.366008,1e-04,0.0
0.36350232,0.36350232,1e-04,0.0
0.2087238,0.2087238,1e-04,0.0
0.089576796,0.089576796,1e-04,0.0
0.32368603,0.32368603,1e-04,0.0
0.17210092,0.17210092,1e-04,0.0
0.8948503,0.1051497,1e-04,0.0
0.7596223,0.24037774,1e-04,0.0
0.048228733,0.048228733,1e-04,0.0
0.86485535,0.13514465,1e-04,0.0
0.8891006,0.11089942,1e-04,0.0
0.5736972,0.42630276,1e-04,0.0
0.36087522,0.36087522,1e-04,0.0
0.26436374,0.26436374,1e-04,0.0
0.107351854,0.107351854,1e-04,0.0
0.74957496,0.25042504,1e-04,0.0
0.63439596,0.36560407,1e-04,0.0
0.5264958,0.4735042,1e-04,0.0
0.87315446,0.12684551,1e-04,0.0
0.55555636,0.44444364,1e-04,0.0
0.4080885,0.4080885,1e-04,0.0
0.48187086,0.48187086,1e-04,0.0
0.21998785,0.21998785,1e-04,0.0
0.22304323,0.22304323,1e-04,0.0
0.63433254,0.36566746,1e-04,0.0
0.47370932,0.47370932,1e-04,0.0
0.7107075,0.28929254,1e-04,0.0
0.59133625,0.40866372,1e-04,0.0
0.5152804,0.48471957,1e-04,0.0
0.761548,0.23845205,1e-04,0.0
0.08942942,0.08942942,1e-04,0.0
0.60974765,0.39025232,1e-04,0.0
0.16014813,0.16014813,1e-04,0.0
0.0008273685,0.0008273685,1e-04,0.0
0.9687088,0.031291213,1e-04,0.0
0.5451848,0.45481524,1e-04,0.0
0.76681966,0.23318034,1e-04,0.0
0.34411326,0.34411326,1e-04,0.0
0.96909094,0.030909056,1e-04,0.0
0.3946245,0.3946245,1e-04,0.0
0.3022276,0.3022276,1e-04,0.0
0.24138525,0.24138525,1e-04,0.0
0.91692275,0.08307724,1e-04,0.0
0.8130281,0.18697192,1e-04,0.0
0.886111,0.11388898,1e-04,0.0
0.12765159,0.12765159,1e-04,0.0
0.8161395,0.18386048,1e-04,0.0
0.28537962,0.28537962,1e-04,0.0
0.5190927,0.48090732,1e-04,0.0
0.2714913,0.2714913,1e-04,0.0
0.31582448,0.31582448,1e-04,0.0
0.7702249,0.22977504,1e-04,0.0
0.7194761,0.28052393,1e-04,0.0
0.15777901,0.15777901,1e-04,0.0
0.66138923,0.33861077,1e-04,0.0
0.852559,0.14744103,1e-04,0.0
0.036512535,0.036512535,1e-04,0.0
0.61283827,0.38716176,1e-04,0.0
0.71090984,0.28909013,1e-04,0.0
0.80215204,0.19784798,1e-04,0.0
0.059546396,0.059546396,1e-04,0.0
0.7108866,0.2891134,1e-04,0.0
0.26575547,0.26575547,1e-04,0.0
0.5225453,0.47745475,1e-04,0.0
0.6934866,0.30651346,1e-04,0.0
0.9981982,0.0018018029,1e-04,0.0
0.3548975,0.3548975,1e-04,0.0
0.6811368,0.31886318,1e-04,0.0
0.71465534,0.28534466,1e-04,0.0
0.16218042,0.16218042,1e-04,0.0
0.0051453933,0.0051453933,1e-04,0.0
0.12961842,0.12961842,1e-04,0.0
0.27451518,0.27451518,1e-04,0.0
0.29222986,0.29222986,1e-04,0.0
0.5566392,0.44336078,1e-04,0.0
0.7405533,0.25944668,1e-04,0.0
0.63058025,0.36941975,1e-04,0.0
0.65140206,0.34859794,1e-04,0.0
0.61010164,0.3898984,1e-04,0.0
0.61526436,0.38473564,1e-04,0.0
0.7266383,0.27336165,1e-04,0.0
0.57073045,0.42926952,1e-04,0.0
0.879309,0.120691,1e-04,0.0
0.45372295,0.45372295,1e-04,0.0
0.8322457,0.16775428,1e-04,0.0
0.24523748,0.24523748,1e-04,0.0
0.7791629,0.2208371,1e-04,0.0
0.340349,0.340349,1e-04,0.0
0.66194785,0.33805215,1e-04,0.0
0.70264745,0.29735258,1e-04,0.0
0.18713963,0.18713963,1e-04,0.0
0.8091561,0.19084388,1e-04,0.0
0.85465056,0.14534943,1e-04,0.0
0.2837155,0.2837155,1e-04,0.0
0.6079769,0.3920231,1e-04,0.0
0.9675676,0.03243239,1e-04,0.0
0.26838952,0.26838952,1e-04,0.0
0.0034297835,0.0034297835,1e-04,0.0
0.07647074,0.07647074,1e-04,0.0
0.009695602,0.009695602,1e-04,0.0
0.3870497,0.3870497,1e-04,0.0
0.6524213,0.3475787,1e-04,0.0
0.596274,0.40372598,1e-04,0.0
0.9170627,0.08293727,1e-04,0.0
0.35951647,0.35951647,1e-04,0.0
0.08087102,0.08087102,1e-04,0.0
0.8084767,0.19152333,1e-04,0.0
0.8754405,0.12455953,1e-04,0.0
0.5877567,0.41224334,1e-04,0.0
0.35838926,0.35838926,1e-04,0.0
0.266368,0.266368,1e-04,0.0
0.549745,0.45025498,1e-04,0.0
0.5768539,0.42314613,1e-04,0.0
0.76992315,0.23007683,1e-04,0.0
0.6212712,0.3787288,1e-04,0.0
0.11316839,0.11316839,1e-04,0.0
0.5581016,0.44189838,1e-04,0.0
0.48801875,0.48801875,1e-04,0.0
0.96683395,0.033166025,1e-04,0.0
0.6609461,0.33905393,1e-04,0.0
0.086109,0.086109,1e-04,0.0
0.35627908,0.35627908,1e-04,0.0
0.07325716,0.07325716,1e-04,0.0
0.8008457,0.1991543,1e-04,0.0
0.86685514,0.13314487,1e-04,0.0
0.6786691,0.3213309,1e-04,0.0
0.7383927,0.2616073,1e-04,0.0
0.62964714,0.37035286,1e-04,0.0
0.13904239,0.13904239,1e-04,0.0
0.8914516,0.1085484,1e-04,0.0
0.8393297,0.16067025,1e-04,0.0
0.63963085,0.36036915,1e-04,0.0
0.14676876,0.14676876,1e-04,0.0
0.21191622,0.21191622,1e-04,0.0
0.09912558,0.09912558,1e-04,0.0
0.8808418,0.11915823,1e-04,0.0
0.32519364,0.32519364,1e-04,0.0
0.064788416,0.064788416,1e-04,0.0
0.53458923,0.46541077,1e-04,0.0
0.19834782,0.19834782,1e-04,0.0
