x,sdf,area,ode
0.42365155,0.42365155,1e-04,0.0
0.6897754,0.3102246,1e-04,0.0
0.8169016,0.18309839,1e-04,0.0
0.24069923,0.24069923,1e-04,0.0
0.9962399,0.003760098,1e-04,0.0
0.082482025,0.082482025,1e-04,0.0
0.11655716,0.11655716,1e-04,0.0
0.8841689,0.11583106,1e-04,0.0
0.13713686,0.13713686,1e-04,0.0
0.24243791,0.24243791,1e-04,0.0
0.80425197,0.19574802,1e-04,0.0
0.4193517,0.4193517,1e-04,0.0
0.59778494,0.4022151,1e-04,0.0
0.98415065,0.015849352,1e-04,0.0
0.29138792,0.29138792,1e-04,0.0
0.9187944,0.081205636,1e-04,0.0
0.12508446,0.12508446,1e-04,0.0
0.30379593,0.30379593,1e-04,0.0
0.42994174,0.42994174,1e-04,0.0
0.4076071,0.4076071,1e-04,0.0
0.80627203,0.193728,1e-04,0.0
0.09200537,0.09200537,1e-04,0.0
0.46332225,0.46332225,1e-04,0.0
0.6963468,0.30365315,1e-04,0.0
0.6918638,0.3081362,1e-04,0.0
0.22592281,0.22592281,1e-04,0.0
0.86603755,0.13396244,1e-04,0.0
0.17605676,0.17605676,1e-04,0.0
0.8159889,0.18401112,1e-04,0.0
0.9848355,0.015164517,1e-04,0.0
0.23664166,0.23664166,1e-04,0.0
0.017103074,0.017103074,1e-04,0.0
0.39101,0.39101,1e-04,0.0
0.9914056,0.00859439,1e-04,0.0
0.5897855,0.41021445,1e-04,0.0
0.99300563,0.0069943387,1e-04,0.0
0.5835003,0.41649964,1e-04,0.0
0.12553273,0.12553273,1e-04,0.0
0.45580646,0.45580646,1e-04,0.0
0.8768411,0.123158894,1e-04,0.0
0.24426858,0.24426858,1e-04,0.0
0.71367323,0.28632677,1e-04,0.0
0.33939183,0.33939183,1e-04,0.0
0.64490455,0.35509545,1e-04,0.0
0.45348388,0.45348388,1e-04,0.0
0.33121443,0.33121443,1e-04,0.0
0.6160573,0.3839427,1e-04,0.0
0.5606158,0.43938425,1e-04,0.0
0.28075755,0.28075755,1e-04,0.0
0.14289065,0.14289065,1e-04,0.0
0.26772773,0.26772773,1e-04,0.0
0.968734,0.031265985,1e-04,0.0
0.7869583,0.2130417,1e-04,0.0
0.11593607,0.11593607,1e-04,0.0
0.76964295,0.23035704,1e-04,0.0
0.6118885,0.38811147,1e-04,0.0
0.7350349,0.26496512,1e-04,0.0
0.41144642,0.41144642,1e-04,0.0
0.9668144,0.03318558,1e-04,0.0
0.19892521,0.19892521,1e-04,0.0
0.96232146,0.037678536,1e-04,0.0
0.12608199,0.12608199,1e-04,0.0
0.70052445,0.29947555,1e-04,0.0
0.14303163,0.14303163,1e-04,0.0
0.796285,0.20371504,1e-04,0.0
0.36726373,0.36726373,1e-04,0.0
0.9633179,0.03668211,1e-04,0.0
0.59781814,0.40218186,1e-04,0.0
0.738958,0.261042,1e-04,0.0
0.88337994,0.11662008,1e-04,0.0
0.5705803,0.42941967,1e-04,0.0
0.65680534,0.3431947,1e-04,0.0
0.7116055,0.28839448,1e-04,0.0
0.41137123,0.41137123,1e-04,0.0
0.5612608,0.4387392,1e-04,0.0
0.42643338,0.42643338,1e-04,0.0
0.84966487,0.15033516,1e-04,0.0
0.24409214,0.24409214,1e-04,0.0
0.42810744,0.42810744,1e-04,0.0
0.2711202,0.2711202,1e-04,0.0
0.8479214,0.15207864,1e-04,0.0
0.5597503,0.4402497,1e-04,0.0
0.067724966,0.067724966,1e-04,0.0
0.042153087,0.042153087,1e-04,0.0
0.3467282,0.3467282,1e-04,0.0
0.48541453,0.48541453,1e-04,0.0
0.9763193,0.023680704,1e-04,0.0
0.008833366,0.008833366,1e-04,0.0
0.39686853,0.39686853,1e-04,0.0
0.42178795,0.42178795,1e-04,0.0
0.7258515,0.27414852,1e-04,0.0
0.43303704,0.43303704,1e-04,0.0
0.91549224,0.084507786,1e-04,0.0
0.29604375,0.29604375,1e-04,0.0
0.45886055,0.45886055,1e-04,0.0
0.11853737,0.11853737,1e-04,0.0
0.86585516,0.13414487,1e-04,0.0
0.55694425,0.44305572,1e-04,0.0
0.07123533,0.07123533,1e-04,0.0
0.7465019,0.25349808,1e-04,0.0
0.10241314,0.10241314,1e-04,0.0
0.30923176,0.30923176,1e-04,0.0
0.8190598,0.1809402,1e-04,0.0
0.54091156,0.45908844,1e-04,0.0
0.50771195,0.49228805,1e-04,0.0
0.94549304,0.05450694,1e-04,0.0
0.8956415,0.104358464,1e-04,0.0
0.7162756,0.28372443,1e-04,0.0
0.0142713785,0.0142713785,1e-04,0.0
0.010832181,0.010832181,1e-04,0.0
0.9743049,0.02569509,1e-04,0.0
0.71002513,0.28997484,1e-04,0.0
0.36336672,0.36336672,1e-04,0.0
0.5913996,0.4086004,1e-04,0.0
0.8592832,0.14071679,1e-04,0.0
0.48353112,0.48353112,1e-04,0.0
0.18665329,0.18665329,1e-04,0.0
0.36364484,0.36364484,1e-04,0.0
0.41681337,0.41681337,1e-04,0.0
0.70261127,0.29738876,1e-04,0.0
0.65037394,0.34962606,1e-04,0.0
0.15729415,0.15729415,1e-04,0.0
0.08597166,0.08597166,1e-04,0.0
0.15493304,0.15493304,1e-04,0.0
0.3116058,0.3116058,1e-04,0.0
0.8520802,0.14791977,1e-04,0.0
0.09398603,0.09398603,1e-04,0.0
0.64098173,0.35901827,1e-04,0.0
0.81502056,0.18497944,1e-04,0.0
0.2591177,0.2591177,1e-04,0.0
0.067895785,0.067895785,1e-04,0.0
0.6070164,0.39298362,1e-04,0.0
0.055276055,0.055276055,1e-04,0.0
0.12223484,0.12223484,1e-04,0.0
0.96931666,0.030683363,1e-04,0.0
0.56165475,0.43834528,1e-04,0.0
0.41904002,0.41904002,1e-04,0.0
0.68992335,0.31007665,1e-04,0.0
0.121511765,0.121511765,1e-04,0.0
0.9476556,0.052344393,1e-04,0.0
0.7134044,0.28659558,1e-04,0.0
0.9703817,0.02961834,1e-04,0.0
0.6759207,0.32407925,1e-04,0.0
0.25918266,0.25918266,1e-04,0.0
0.58335733,0.41664267,1e-04,0.0
0.24362665,0.24362665,1e-04,0.0
0.82435393,0.17564605,1e-04,0.0
0.28679776,0.28679776,1e-04,0.0
0.84145945,0.15854055,1e-04,0.0
0.2651546,0.2651546,1e-04,0.0
0.34930897,0.34930897,1e-04,0.0
0.5171967,0.48280326,1e-04,0.0
0.88045627,0.1195437,1e-04,0.0
0.66847765,0.33152238,1e-04,0.0
0.58633226,0.41366777,1e-04,0.0
0.40337518,0.40337518,1e-04,0.0
0.9285262,0.0714738,1e-04,0.0
0.23198728,0.23198728,1e-04,0.0
0.9101459,0.08985411,1e-04,0.0
0.8086411,0.19135891,1e-04,0.0
0.40769225,0.40769225,1e-04,0.0
0.24991141,0.24991141,1e-04,0.0
0.9093138,0.090686224,1e-04,0.0
0.6990836,0.30091637,1e-04,0.0
0.0759129,0.0759129,1e-04,0.0
0.15201874,0.15201874,1e-04,0.0
0.6500248,0.3499752,1e-04,0.0
0.7581463,0.24185368,1e-04,0.0
0.6661042,0.3338958,1e-04,0.0
0.41604412,0.41604412,1e-04,0.0
0.66813344,0.3318666,1e-04,0.0
0.5491588,0.4508412,1e-04,0.0
0.3330549,0.3330549,1e-04,0.0
0.57181066,0.42818937,1e-04,0.0
0.7432879,0.25671205,1e-04,0.0
0.50399303,0.49600694,1e-04,0.0
0.65853876,0.34146124,1e-04,0.0
0.6823826,0.31761742,1e-04,0.0
0.10501876,0.10501876,1e-04,0.0
0.58900505,0.41099492,1e-04,0.0
0.9080799,0.09192011,1e-04,0.0
0.23110344,0.23110344,1e-04,0.0
0.6698861,0.3301139,1e-04,0.0
0.14415434,0.14415434,1e-04,0.0
0.6005931,0.39940688,1e-04,0.0
0.062329832,0.062329832,1e-04,0.0
0.9837884,0.016211608,1e-04,0.0
0.17008974,0.17008974,1e-04,0.0
0.08632532,0.08632532,1e-04,0.0
0.29431182,0.29431182,1e-04,0.0
0.80045414,0.19954588,1e-04,0.0
0.85980386,0.14019611,1e-04,0.0
0.115830325,0.115830325,1e-04,0.0
0.40053612,0.40053612,1e-04,0.0
0.5084726,0.49152738,1e-04,0.0
0.7224578,0.2775422,1e-04,0.0
0.550383,0.449617,1e-04,0.0
0.74873555,0.25126442,1e-04,0.0
0.28013626,0.28013626,1e-04,0.0
0.031263623,0.031263623,1e-04,0.0
0.12119596,0.12119596,1e-04,0.0
0.7390548,0.26094517,1e-04,0.0
0.6986429,0.30135706,1e-04,0.0
0.4879627,0.4879627,1e-04,0.0
0.47207326,0.47207326,1e-04,0.0
0.3911761,0.3911761,1e-04,0.0
0.8148364,0.1851636,1e-04,0.0
0.24018268,0.24018268,1e-04,0.0
0.70663047,0.29336956,1e-04,0.0
0.90768874,0.09231126,1e-04,0.0
0.5618585,0.43814152,1e-04,0.0
0.38049424,0.38049424,1e-04,0.0
0.35592604,0.35592604,1e-04,0.0
0.29167846,0.29167846,1e-04,0.0
0.6669241,0.33307585,1e-04,0.0
0.051359046,0.051359046,1e-04,0.0
0.7913912,0.20860879,1e-04,0.0
0.43252912,0.43252912,1e-04,0.0
0.4337035,0.4337035,1e-04,0.0
0.43569875,0.43569875,1e-04,0.0
0.22828835,0.22828835,1e-04,0.0
0.070060864,0.070060864,1e-04,0.0
0.93355215,0.066447854,1e-04,0.0
0.15097652,0.15097652,1e-04,0.0
0.8281251,0.17187485,1e-04,0.0
0.09724934,0.09724934,1e-04,0.0
0.48327604,0.48327604,1e-04,0.0
0.56964165,0.43035838,1e-04,0.0
0.26306134,0.26306134,1e-04,0.0
0.9142937,0.08570628,1e-04,0.0
0.4425725,0.4425725,1e-04,0.0
0.41849995,0.41849995,1e-04,0.0
0.15255804,0.15255804,1e-04,0.0
0.20809555,0.20809555,1e-04,0.0
0.8991641,0.10083594,1e-04,0.0
0.722691,0.277309,1e-04,0.0
0.37869275,0.37869275,1e-04,0.0
0.17746171,0.17746171,1e-04,0.0
0.14775893,0.14775893,1e-04,0.0
0.6209199,0.37908012,1e-04,0.0
0.24934009,0.24934009,1e-04,0.0
0.56940836,0.4305916,1e-04,0.0
0.5904564,0.40954354,1e-04,0.0
0.536978,0.463022,1e-04,0.0
0.043640364,0.043640364,1e-04,0.0
0.45306292,0.45306292,1e-04,0.0
0.48314485,0.48314485,1e-04,0.0
0.3030685,0.3030685,1e-04,0.0
0.72309285,0.27690718,1e-04,0.0
0.6318238,0.36817625,1e-04,0.0
0.8970978,0.1029022,1e-04,0.0
0.85629874,0.14370124,1e-04,0.0
0.7094242,0.29057583,1e-04,0.0
0.93085164,0.06914837,1e-04,0.0
0.8666032,0.1333968,1e-04,0.0
0.5710043,0.42899573,1e-04,0.0
0.12997966,0.12997966,1e-04,0.0
0.8974391,0.102560855,1e-04,0.0
0.15316743,0.15316743,1e-04,0.0
0.85372776,0.14627224,1e-04,0.0
0.6616479,0.33835208,1e-04,0.0
0.973184,0.026816025,1e-04,0.0
0.7481037,0.25189635,1e-04,0.0
0.5994284,0.4005716,1e-04,0.0
0.05869158,0.05869158,1e-04,0.0
0.4256547,0.4256547,1e-04,0.0
0.19217654,0.19217654,1e-04,0.0
0.16597009,0.16597009,1e-04,0.0
0.80774313,0.19225688,1e-04,0.0
0.70714957,0.29285043,1e-04,0.0
0.52184314,0.47815683,1e-04,0.0
0.8815141,0.11848593,1e-04,0.0
0.1439039,0.1439039,1e-04,0.0
0.99309593,0.006904082,1e-04,0.0
0.47469512,0.47469512,1e-04,0.0
0.34922752,0.34922752,1e-04,0.0
0.12193997,0.12193997,1e-04,0.0
0.3356012,0.3356012,1e-04,0.0
0.78676945,0.21323057,1e-04,0.0
0.8645667,0.13543332,1e-04,0.0
0.52107453,0.4789255,1e-04,0.0
0.24732526,0.24732526,1e-04,0.0
0.29057384,0.29057384,1e-04,0.0
0.92609984,0.073900186,1e-04,0.0
0.41614988,0.41614988,1e-04,0.0
0.09722922,0.09722922,1e-04,0.0
0.8490481,0.15095195,1e-04,0.0
0.13690671,0.13690671,1e-04,0.0
0.3955583,0.3955583,1e-04,0.0
0.3863566,0.3863566,1e-04,0.0
0.7392817,0.26071832,1e-04,0.0
0.6920294,0.30797058,1e-04,0.0
0.755907,0.24409303,1e-04,0.0
0.8289095,0.1710905,1e-04,0.0
0.5006184,0.49938157,1e-04,0.0
0.38191438,0.38191438,1e-04,0.0
0.14796615,0.14796615,1e-04,0.0
0.6017459,0.39825413,1e-04,0.0
0.04235743,0.04235743,1e-04,0.0
0.7495074,0.25049254,1e-04,0.0
0.42078736,0.42078736,1e-04,0.0
0.21596602,0.21596602,1e-04,0.0
0.215057,0.215057,1e-04,0.0
0.3308589,0.3308589,1e-04,0.0
0.93370056,0.066299446,1e-04,0.0
0.4403056,0.4403056,1e-04,0.0
0.15551661,0.15551661,1e-04,0.0
0.67397463,0.32602537,1e-04,0.0
0.52830344,0.47169656,1e-04,0.0
0.09853349,0.09853349,1e-04,0.0
0.8044986,0.19550142,1e-04,0.0
0.55701923,0.4429808,1e-04,0.0
0.085383736,0.085383736,1e-04,0.0
0.45749453,0.45749453,1e-04,0.0
0.5165082,0.48349178,1e-04,0.0
0.43880942,0.43880942,1e-04,0.0
0.750874,0.249126,1e-04,0.0
0.47594368,0.47594368,1e-04,0.0
0.9405652,0.059434768,1e-04,0.0
0.8828464,0.11715361,1e-04,0.0
0.85561204,0.14438795,1e-04,0.0
0.6358104,0.36418962,1e-04,0.0
0.20296489,0.20296489,1e-04,0.0
0.49688023,0.49688023,1e-04,0.0
0.78070897,0.21929103,1e-04,0.0
0.41102692,0.41102692,1e-04,0.0
0.7534931,0.24650691,1e-04,0.0
0.1321487,0.1321487,1e-04,0.0
0.7336942,0.26630577,1e-04,0.0
0.78285253,0.21714745,1e-04,0.0
0.47252807,0.47252807,1e-04,0.0
0.49587962,0.49587962,1e-04,0.0
0.5646942,0.43530577,1e-04,0.0
0.9259367,0.0740633,1e-04,0.0
0.74213666,0.25786334,1e-04,0.0
0.4242453,0.4242453,1e-04,0.0
0.76920325,0.23079674,1e-04,0.0
0.6080187,0.3919813,1e-04,0.0
0.43823248,0.43823248,1e-04,0.0
0.63491553,0.36508444,1e-04,0.0
0.871288,0.12871197,1e-04,0.0
0.30487195,0.30487195,1e-04,0.0
0.24027571,0.24027571,1e-04,0.0
0.5608897,0.43911025,1e-04,0.0
0.05676757,0.05676757,1e-04,0.0
0.35736778,0.35736778,1e-04,0.0
0.25375345,0.25375345,1e-04,0.0
0.79390866,0.20609134,1e-04,0.0
0.08568678,0.08568678,1e-04,0.0
0.26082703,0.26082703,1e-04,0.0
0.31636152,0.31636152,1e-04,0.0
0.12251597,0.12251597,1e-04,0.0
0.63379306,0.3662069,1e-04,0.0
0.30818984,0.30818984,1e-04,0.0
0.5633921,0.4366079,1e-04,0.0
0.16648002,0.16648002,1e-04,0.0
0.39009413,0.39009413,1e-04,0.0
0.9196664,0.0803336,1e-04,0.0
0.50947165,0.49052835,1e-04,0.0
0.99412924,0.00587075,1e-04,0.0
0.20695813,0.20695813,1e-04,0.0
0.039895914,0.039895914,1e-04,0.0
0.5716356,0.42836443,1e-04,0.0
0.7936562,0.20634381,1e-04,0.0
0.25002727,0.25002727,1e-04,0.0
0.43165505,0.43165505,1e-04,0.0
0.036148272,0.036148272,1e-04,0.0
0.34750506,0.34750506,1e-04,0.0
0.99150723,0.008492767,1e-04,0.0
0.2416452,0.2416452,1e-04,0.0
0.065680064,0.065680064,1e-04,0.0
0.8329329,0.1670671,1e-04,0.0
0.21697553,0.21697553,1e-04,0.0
0.59864837,0.4013516,1e-04,0.0
0.8561224,0.14387763,1e-04,0.0
0.8219768,0.17802322,1e-04,0.0
0.41632885,0.41632885,1e-04,0.0
0.5877976,0.41220242,1e-04,0.0
0.7382401,0.2617599,1e-04,0.0
0.52732444,0.47267556,1e-04,0.0
0.9169649,0.08303508,1e-04,0.0
0.5394688,0.46053115,1e-04,0.0
0.8355193,0.1644807,1e-04,0.0
0.81800705,0.18199293,1e-04,0.0
0.56405514,0.43594486,1e-04,0.0
0.50518167,0.49481833,1e-04,0.0
0.78282803,0.21717195,1e-04,0.0
0.53692865,0.46307135,1e-04,0.0
0.5518532,0.44814682,1e-04,0.0
0.7713769,0.22862306,1e-04,0.0
0.22030556,0.22030556,1e-04,0.0
0.7406982,0.25930175,1e-04,0.0
0.44965383,0.44965383,1e-04,0.0
0.28276774,0.28276774,1e-04,0.0
0.8293184,0.17068163,1e-04,0.0
0.326493,0.326493,1e-04,0.0
0.18625514,0.18625514,1e-04,0.0
0.89064044,0.10935955,1e-04,0.0
0.9132169,0.086783126,1e-04,0.0
0.8577309,0.14226905,1e-04,0.0
0.2536622,0.2536622,1e-04,0.0
0.5016774,0.49832258,1e-04,0.0
0.7717117,0.22828831,1e-04,0.0
0.6126835,0.38731652,1e-04,0.0
0.6839448,0.31605518,1e-04,0.0
0.51846415,0.48153585,1e-04,0.0
0.02411866,0.02411866,1e-04,0.0
0.96638304,0.03361695,1e-04,0.0
0.20951949,0.20951949,1e-04,0.0
0.027094979,0.027094979,1e-04,0.0
0.84277225,0.15722778,1e-04,0.0
0.18950742,0.18950742,1e-04,0.0
0.30253774,0.30253774,1e-04,0.0
0.58731985,0.41268015,1e-04,0.0
0.5177897,0.48221028,1e-04,0.0
0.47601733,0.47601733,1e-04,0.0
0.38104752,0.38104752,1e-04,0.0
0.47548875,0.47548875,1e-04,0.0
0.20409779,0.20409779,1e-04,0.0
0.6280015,0.37199852,1e-04,0.0
0.55610746,0.4438925,1e-04,0.0
0.52390414,0.47609583,1e-04,0.0
0.37257785,0.37257785,1e-04,0.0
0.683131,0.31686905,1e-04,0.0
0.34694347,0.34694347,1e-04,0.0
0.3085916,0.3085916,1e-04,0.0
0.30818638,0.30818638,1e-04,0.0
0.95778185,0.042218134,1e-04,0.0
0.54871345,0.45128655,1e-04,0.0
0.72906876,0.27093127,1e-04,0.0
0.90407854,0.09592145,1e-04,0.0
0.86440134,0.13559867,1e-04,0.0
0.31845346,0.31845346,1e-04,0.0
0.27969688,0.27969688,1e-04,0.0
0.8074646,0.1925354,1e-04,0.0
0.89732206,0.10267797,1e-04,0.0
0.8384126,0.16158743,1e-04,0.0
0.9814677,0.01853225,1e-04,0.0
0.6868372,0.31316277,1e-04,0.0
0.50174505,0.49825493,1e-04,0.0
0.0963853,0.0963853,1e-04,0.0
0.357664,0.357664,1e-04,0.0
0.98164093,0.018359063,1e-04,0.0
0.7806819,0.21931809,1e-04,0.0
0.86663765,0.13336232,1e-04,0.0
0.26105607,0.26105607,1e-04,0.0
0.014627601,0.014627601,1e-04,0.0
0.46401954,0.46401954,1e-04,0.0
0.26874962,0.26874962,1e-04,0.0
0.8248907,0.17510934,1e-04,0.0
0.28851888,0.28851888,1e-04,0.0
0.4278261,0.4278261,1e-04,0.0
0.45842272,0.45842272,1e-04,0.0
0.82956606,0.17043397,1e-04,0.0
0.92799354,0.07200646,1e-04,0.0
0.5074547,0.49254534,1e-04,0.0
0.28957212,0.28957212,1e-04,0.0
0.111541174,0.111541174,1e-04,0.0
0.35671362,0.35671362,1e-04,0.0
0.041009482,0.041009482,1e-04,0.0
0.83602035,0.16397965,1e-04,0.0
0.96310186,0.036898114,1e-04,0.0
0.120458506,0.120458506,1e-04,0.0
0.81704533,0.18295467,1e-04,0.0
0.9386176,0.06138244,1e-04,0.0
0.17831199,0.17831199,1e-04,0.0
0.68568915,0.31431088,1e-04,0.0
0.7027095,0.2972905,1e-04,0.0
0.69597065,0.30402938,1e-04,0.0
0.57913244,0.42086756,1e-04,0.0
0.516387,0.48361298,1e-04,0.0
0.94311565,0.056884363,1e-04,0.0
0.7883856,0.21161439,1e-04,0.0
0.22549629,0.22549629,1e-04,0.0
0.3085249,0.3085249,1e-04,0.0
0.15862726,0.15862726,1e-04,0.0
0.46168518,0.46168518,1e-04,0.0
0.58307886,0.41692117,1e-04,0.0
0.63636565,0.36363435,1e-04,0.0
0.9193569,0.08064313,1e-04,0.0
0.22826678,0.22826678,1e-04,0.0
0.5642893,0.43571076,1e-04,0.0
0.88857114,0.11142886,1e-04,0.0
0.7326956,0.2673044,1e-04,0.0
0.10656165,0.10656165,1e-04,0.0
0.55086243,0.44913757,1e-04,0.0
0.25288662,0.25288662,1e-04,0.0
0.38525084,0.38525084,1e-04,0.0
0.41359863,0.41359863,1e-04,0.0
0.88504636,0.11495363,1e-04,0.0
0.38853127,0.38853127,1e-04,0.0
0.15008189,0.15008189,1e-04,0.0
0.69181335,0.30818668,1e-04,0.0
0.068013154,0.068013154,1e-04,0.0
0.85169864,0.14830135,1e-04,0.0
0.008533227,0.008533227,1e-04,0.0
0.3800078,0.3800078,1e-04,0.0
0.44319978,0.44319978,1e-04,0.0
0.6414165,0.3585835,1e-04,0.0
0.28069624,0.28069624,1e-04,0.0
0.055838205,0.055838205,1e-04,0.0
0.7942149,0.20578507,1e-04,0.0
0.08842282,0.08842282,1e-04,0.0
0.9252684,0.07473158,1e-04,0.0
0.85486037,0.14513962,1e-04,0.0
0.12261398,0.12261398,1e-04,0.0
0.64205045,0.35794958,1e-04,0.0
0.83954084,0.16045916,1e-04,0.0
0.31715816,0.31715816,1e-04,0.0
0.55345553,0.44654447,1e-04,0.0
0.792653,0.207347,1e-04,0.0
0.3995705,0.3995705,1e-04,0.0
0.33901888,0.33901888,1e-04,0.0
0.41393158,0.41393158,1e-04,0.0
0.33493766,0.33493766,1e-04,0.0
0.9153649,0.08463505,1e-04,0.0
0.8531148,0.14688523,1e-04,0.0
0.08164091,0.08164091,1e-04,0.0
0.47357413,0.47357413,1e-04,0.0
0.39682117,0.39682117,1e-04,0.0
0.9329868,0.06701322,1e-04,0.0
0.7441581,0.25584194,1e-04,0.0
0.8201096,0.1798904,1e-04,0.0
0.93785506,0.06214494,1e-04,0.0
0.9147449,0.08525506,1e-04,0.0
0.64060694,0.35939306,1e-04,0.0
0.9723592,0.027640846,1e-04,0.0
0.090990074,0.090990074,1e-04,0.0
0.49352175,0.49352175,1e-04,0.0
